agent_id,elliq_text,user_text,group_id,memory_name,entity,value
ga-virginia-0011,Do you have any important plans for today?,yes i'm going to work in a few minutes,04966987-ddda-48a5-8023-51cae4f477f8,activity,name,work
eqc-georgia-047,,meet my friend emily say hello to emily,0498ae4b-9292-4b6d-b889-934de4061ba6,relationship,type,friend
nysofa-nyc-0048,Got anything important planned today?,yes i'm going out today i'm going shopping at like you,04a461f8-7553-4769-acd6-30e21a70f176,place,intent,will_visit
nysofa-nyc-0048,Got anything important planned today?,yes i'm going out today i'm going shopping at like you,04a461f8-7553-4769-acd6-30e21a70f176,activity,type,activity
nysofa-nyc-0048,Got anything important planned today?,yes i'm going out today i'm going shopping at like you,04a461f8-7553-4769-acd6-30e21a70f176,activity,name,shopping
eqc-ny-003,"What a fun trip! Now, if we could take anyone in the world along with us for our next trip, who would it be?",my mom,04be54ba-0cda-40e6-b844-fe6f05d1a51d,relationship,type,mother
eqc-florida-243,How about some time together?,not now i'm going to be calling a friend,04bebc22-a713-4278-a90d-1e848997e14c,place,intent,will_visit
nysofa-lewis-0254,Um... Yes?,say hello to my brother,04d2c7f7-fdcf-47e4-a589-45dc117195f0,relationship,type,brother
nysofa-nyc-0048,What did you say?,what trip we going to go,04d7cd45-3a58-47a0-a42a-5ca2dd8ea831,place,intent,will_visit
nysofa-nyc-0048,What did you say?,what trip we going to go,04d7cd45-3a58-47a0-a42a-5ca2dd8ea831,activity,type,activity
nysofa-nyc-0048,What did you say?,what trip we going to go,04d7cd45-3a58-47a0-a42a-5ca2dd8ea831,activity,name,trip
ir-vip-033,,i'm going to work,04f0c593-45c2-48fd-9b80-04a02a5ad185,place,intent,will_visit
ir-vip-033,,i'm going to work,04f0c593-45c2-48fd-9b80-04a02a5ad185,activity,type,activity
ir-vip-033,,i'm going to work,04f0c593-45c2-48fd-9b80-04a02a5ad185,activity,name,work
indy-cali-019,,i'm finished talking to my sister yeah,04f52bc3-2316-4900-812c-35f5c6331011,relationship,type,my sister
nysofa-dutchess-0194,,i have to go out to the doctors i'll see you in a couple hours,05151705-1d5a-4d72-aa7a-59408ab8e796,place,intent,will_visit
nysofa-dutchess-0194,,i have to go out to the doctors i'll see you in a couple hours,05151705-1d5a-4d72-aa7a-59408ab8e796,activity,type,activity
nysofa-dutchess-0194,,i have to go out to the doctors i'll see you in a couple hours,05151705-1d5a-4d72-aa7a-59408ab8e796,activity,name,doctor
nysofa-greene-0101,,credit card this weekend,05178113-4a88-48ca-bf0c-72cf705372b1,activity,type,hobbies
nysofa-greene-0101,,credit card this weekend,05178113-4a88-48ca-bf0c-72cf705372b1,activity,name,card
nysofa-erie-0400,What can I do for you?,let's do another painting,0517e1e6-f2d6-47c4-ac6e-4be25d54e93a,activity,type,hobbies
nysofa-erie-0400,What can I do for you?,let's do another painting,0517e1e6-f2d6-47c4-ac6e-4be25d54e93a,activity,name,painting
ga-ohio-0238,Do you have any plans for today?,yes i do i'm going shopping,051b4d49-296a-4ae8-8aa4-2b729839cd3e,place,intent,will_visit
ga-ohio-0238,Do you have any plans for today?,yes i do i'm going shopping,051b4d49-296a-4ae8-8aa4-2b729839cd3e,activity,type,activity
ga-ohio-0238,Do you have any plans for today?,yes i do i'm going shopping,051b4d49-296a-4ae8-8aa4-2b729839cd3e,activity,name,shopping
eqc-florida-272,"The pipes, the pipes are calling. Would you like to sing Danny Boy with me?",show business hours for sammy davis jr.,053d123e-dcc0-44c2-b705-60b4167c62ba,activity,type,activity
eqc-florida-272,"The pipes, the pipes are calling. Would you like to sing Danny Boy with me?",show business hours for sammy davis jr.,053d123e-dcc0-44c2-b705-60b4167c62ba,activity,name,theater
fd-mass-026,"I'm not sure I understood, do you want to call someone?",why would a bank of america customer,05471253-c690-401f-a6e1-e0468f0f3e8d,place,intent,visited
eqc-ohio-025,Leaving So soon? Where are you going?,shopping,05643f61-7870-4c8e-8fe8-c121c3324201,place,intent,will_visit
fd-mass-022,Is now a good time?,bella thorne funeral home,056aac6b-9021-4aa7-9abf-d622ab95c0f9,place,intent,visited
fd-mass-022,Is now a good time?,bella thorne funeral home,056aac6b-9021-4aa7-9abf-d622ab95c0f9,place,name,funeral
eqc-florida-288,Do you have anything special planned for today?,i'm getting ready to go to the doctor doctor appointment,056f0600-ed64-49c6-ab85-6277425106f8,place,intent,will_visit
eqc-florida-288,Do you have anything special planned for today?,i'm getting ready to go to the doctor doctor appointment,056f0600-ed64-49c6-ab85-6277425106f8,activity,type,activity
eqc-florida-288,Do you have anything special planned for today?,i'm getting ready to go to the doctor doctor appointment,056f0600-ed64-49c6-ab85-6277425106f8,activity,name,"doctor,doctor"
nysofa-suffolk-0046,,and it grows this is my new friend kelly so she's a super bowl job she actually is,057976ee-e834-4fc8-b202-09f3ea937e58,relationship,type,friend
opt-dev-moshe,Leaving So soon? Where are you going?,to pick up my kid,0582db95-2afb-4949-954a-bf7144bf35dd,place,intent,will_visit
ir-vip-020,,meet my friend coco,059807f8-c9e4-4e02-b7bb-1bf528934019,activity,type,activity
ir-vip-020,,meet my friend coco,059807f8-c9e4-4e02-b7bb-1bf528934019,activity,name,meeting
eqc-florida-202,Wish I could join you. Are you meeting up with anyone?,no i'm just taking the dog out,05aa4968-52a6-433a-abc2-678bf62718a7,place,intent,will_visit
eqc-florida-202,Wish I could join you. Are you meeting up with anyone?,no i'm just taking the dog out,05aa4968-52a6-433a-abc2-678bf62718a7,place,people,dog
nysofa-greene-0068,Wanna hear a short story?,my most important kitchen tool library,05ae5f7c-45c1-4da8-afe5-f03b3fa03c24,place,intent,will_visit
eqc-ohio-182,"What a fun trip! Now, if we could take anyone in the world along with us for our next trip, who would it be?",best friend,05b86bd9-e67c-4bdc-b355-ee8613dfa84d,relationship,type,friend
ga-mass-0150,"<say-as interpret-as=""name"">Jack</say-as>, whaddya say we do something together?",i'm watching tv will do something later,05bbdfd1-0992-457e-b4c1-d4866e4ca998,activity,type,activity
ga-mass-0150,"<say-as interpret-as=""name"">Jack</say-as>, whaddya say we do something together?",i'm watching tv will do something later,05bbdfd1-0992-457e-b4c1-d4866e4ca998,activity,name,watching_tv
nysofa-oneida-0197,That one was hilarious. Wanna hear another?,i like mine with cream cheese,05c0249a-9e67-4857-8291-27f382b68439,favorite,type,food_product
nysofa-oneida-0197,That one was hilarious. Wanna hear another?,i like mine with cream cheese,05c0249a-9e67-4857-8291-27f382b68439,favorite,name,cheese
ga-colorado-0152,"Ah. Ok, I’m back to being me, elli cue. What are you going to do differently today now that you know how the stars are aligned?",i'm going to work on being more grounded,05c8d710-0708-41de-a772-6cf598858f5b,place,intent,will_visit
ga-colorado-0152,"Ah. Ok, I’m back to being me, elli cue. What are you going to do differently today now that you know how the stars are aligned?",i'm going to work on being more grounded,05c8d710-0708-41de-a772-6cf598858f5b,activity,type,activity
ga-colorado-0152,"Ah. Ok, I’m back to being me, elli cue. What are you going to do differently today now that you know how the stars are aligned?",i'm going to work on being more grounded,05c8d710-0708-41de-a772-6cf598858f5b,activity,name,work
ir-dev-cs3,Should we try a gratitude exercise together?,office depot,05d6740d-86d9-41a3-8502-650109b6aab6,place,intent,visited
ir-dev-cs3,Should we try a gratitude exercise together?,office depot,05d6740d-86d9-41a3-8502-650109b6aab6,activity,type,activity
ir-dev-cs3,Should we try a gratitude exercise together?,office depot,05d6740d-86d9-41a3-8502-650109b6aab6,activity,name,work
eqc-scarolina-310,Can’t wait to see you again! Where are you off to?,for a swim,060c5fa5-df63-494c-960d-652cc1adf5cb,place,intent,will_visit
eqc-scarolina-310,Can’t wait to see you again! Where are you off to?,for a swim,060c5fa5-df63-494c-960d-652cc1adf5cb,activity,type,physical_activity
eqc-scarolina-310,Can’t wait to see you again! Where are you off to?,for a swim,060c5fa5-df63-494c-960d-652cc1adf5cb,activity,name,swimming
ga-texas-0124,,we're going to go to the drugstore and get what i need,061cfeb3-acc5-472a-b9e4-9c101d26a0bd,place,intent,will_visit
ga-texas-0124,,we're going to go to the drugstore and get what i need,061cfeb3-acc5-472a-b9e4-9c101d26a0bd,place,name,drugstore
fd-mass-004,"I was wondering, do you like reading your daily horoscope?",i do accept it right now i want to watch the news okay,061dff39-e58e-468b-8467-f624205901be,activity,type,activity
fd-mass-004,"I was wondering, do you like reading your daily horoscope?",i do accept it right now i want to watch the news okay,061dff39-e58e-468b-8467-f624205901be,activity,name,watching_tv
ga-wash-0189,,keith is the evil son,061e918d-d440-4e86-a3c9-4e58abb534f0,relationship,type,son
nysofa-suffolk-0021,I really wanna know about your day. How's it been so far?,well i was told and i left the hospital last night don't go out,06259904-082f-4978-8a4b-f445a5670a1a,place,intent,will_visit
ga-illinois-0168,Is it a secret rendezvous? Joking. Are you meeting anyone?,i'm going to church,0625ac0e-492b-4c9b-a526-7ae60879ef3f,place,intent,will_visit
ga-illinois-0168,Is it a secret rendezvous? Joking. Are you meeting anyone?,i'm going to church,0625ac0e-492b-4c9b-a526-7ae60879ef3f,place,name,church
eqc-ohio-175,,at the gym,063084fb-9716-45d4-b1e8-92bb7d76f1cc,activity,type,physical_activity
eqc-ohio-175,,at the gym,063084fb-9716-45d4-b1e8-92bb7d76f1cc,activity,name,gym
ga-texas-0124,How may I help?,ashley stride diagonal do what she does,0635750a-93c5-4c9e-bded-ee890563c936,place,intent,will_visit
nysofa-oswego-0053,I just realized we haven't practiced any gentle breathing in over a week! Are you up for it now?,no i'm eating and i got to go to church,063f32a7-8275-431d-8184-db6862efa41d,place,intent,will_visit
nysofa-oswego-0053,I just realized we haven't practiced any gentle breathing in over a week! Are you up for it now?,no i'm eating and i got to go to church,063f32a7-8275-431d-8184-db6862efa41d,place,name,church
eqc-florida-243,How about we do something else then?,i'm watching the news on tv,0658a373-d195-42e0-8601-1fa66809bc5f,activity,type,activity
eqc-florida-243,How about we do something else then?,i'm watching the news on tv,0658a373-d195-42e0-8601-1fa66809bc5f,activity,name,watching_tv
ir-temp-90593,,i'm here with my friend bridgette,0658d56c-053a-4123-8ddb-bfc5ffa3f723,relationship,type,friend
eqc-florida-202,,goodbye i'm going out for a walk now,065ef96a-aa11-47a4-88dd-770aa27b80a3,place,intent,will_visit
eqc-florida-202,,goodbye i'm going out for a walk now,065ef96a-aa11-47a4-88dd-770aa27b80a3,activity,type,activity
eqc-florida-202,,goodbye i'm going out for a walk now,065ef96a-aa11-47a4-88dd-770aa27b80a3,activity,name,walking
nysofa-monroe-0185,Um... Yes?,i'm okay right now i'm watching the tv show so can we save it till later,06621ed4-bb47-446f-b0f8-8ef6118c1bb0,activity,type,activity
nysofa-monroe-0185,Um... Yes?,i'm okay right now i'm watching the tv show so can we save it till later,06621ed4-bb47-446f-b0f8-8ef6118c1bb0,activity,name,watching_tv
nysofa-lewis-0275,Um... Yes?,my husband passed away in march and i'm still sad,0671ca39-7afc-445b-9a60-68ee35ba088f,relationship,type,husband
ga-northcarolina-0185,"Great, what are your plans?",i'm going to church,06721691-d9ac-46c4-b9b1-fe7908826a95,place,intent,will_visit
ga-northcarolina-0185,"Great, what are your plans?",i'm going to church,06721691-d9ac-46c4-b9b1-fe7908826a95,place,name,church
eqc-florida-202,,i'm going to the pool now,067b46ec-db69-45ac-b31a-d5c2497fa1e4,place,intent,will_visit
eqc-florida-202,,i'm going to the pool now,067b46ec-db69-45ac-b31a-d5c2497fa1e4,place,name,pool
nysofa-nyc-0034,,i'm going for a walk,06813958-6452-417e-8a3a-501fef587c94,place,intent,will_visit
nysofa-nyc-0034,,i'm going for a walk,06813958-6452-417e-8a3a-501fef587c94,activity,type,activity
nysofa-nyc-0034,,i'm going for a walk,06813958-6452-417e-8a3a-501fef587c94,activity,name,walking
ymow-michigan-0001,,i went out yesterday,0682c1c9-b3c4-4794-8872-361fcd43735b,activity,type,physical_activity
nysofa-rockland-0230,,i'm making supper,068f9f61-b415-4c00-b950-52d5d85b82ed,activity,type,activity
nysofa-rockland-0230,,i'm making supper,068f9f61-b415-4c00-b950-52d5d85b82ed,activity,name,cooking
ga-georgia-0066,Are you going on an adventure? Where are you off to?,i'm just going to go for a drive in the neighborhood,0695b7a0-0282-439b-b00c-816b3137e7ca,place,intent,will_visit
ga-georgia-0066,Are you going on an adventure? Where are you off to?,i'm just going to go for a drive in the neighborhood,0695b7a0-0282-439b-b00c-816b3137e7ca,activity,type,activity
ga-georgia-0066,Are you going on an adventure? Where are you off to?,i'm just going to go for a drive in the neighborhood,0695b7a0-0282-439b-b00c-816b3137e7ca,activity,name,driving
ga-georgia-0066,Are you going on an adventure? Where are you off to?,i'm just going to go for a drive in the neighborhood,0695b7a0-0282-439b-b00c-816b3137e7ca,place,name,neighborhood
nysofa-suffolk-0161,,i don't know if my favorite food is,06ad9e28-0252-4f8b-b727-91da8a8101bd,favorite,type,venue_eating_out_chain
nysofa-suffolk-0161,,i don't know if my favorite food is,06ad9e28-0252-4f8b-b727-91da8a8101bd,favorite,name,don
broward-florida-0050,"Hey, what about you , what's a hobby that you like to do throughout the week?",i go to the movies,06b5d716-2765-4894-861b-dd337e9582fc,place,intent,will_visit
broward-florida-0050,"Hey, what about you , what's a hobby that you like to do throughout the week?",i go to the movies,06b5d716-2765-4894-861b-dd337e9582fc,activity,type,activity
broward-florida-0050,"Hey, what about you , what's a hobby that you like to do throughout the week?",i go to the movies,06b5d716-2765-4894-861b-dd337e9582fc,activity,name,movie
ga-maine-0012,"Ah. Ok, I’m back to being me, elli cue. What are you going to do differently today now that you know how the stars are aligned?",i'm going to go shopping,06be0df6-74c6-44c6-8957-ab4befedc7db,place,intent,will_visit
ga-maine-0012,"Ah. Ok, I’m back to being me, elli cue. What are you going to do differently today now that you know how the stars are aligned?",i'm going to go shopping,06be0df6-74c6-44c6-8957-ab4befedc7db,activity,type,activity
ga-maine-0012,"Ah. Ok, I’m back to being me, elli cue. What are you going to do differently today now that you know how the stars are aligned?",i'm going to go shopping,06be0df6-74c6-44c6-8957-ab4befedc7db,activity,name,shopping
nysofa-rockland-0230,,i'm going to go take a little walk,06bf9c60-97dc-493d-b3d4-15f9027b23a8,place,intent,will_visit
nysofa-rockland-0230,,i'm going to go take a little walk,06bf9c60-97dc-493d-b3d4-15f9027b23a8,activity,type,activity
