agent_id,memory_name,entity,value,user_text,elliq_text,client_time
fd-mass-026,place,people,Leah,time and dad got home about 3. it went from 12 to 3 cuz i went to mass last night and they had an irish band leah and it was good and so everything was fine the word tentative table and we had a nice time and place i know a lot of the parishioners so you know i was tracking with enjoyed it it was beautiful the day was perfect,Thanks for getting in touch. Literally! How can I help?,2023-05-21 22:32:07.211 UTC
fd-mass-026,place,name,Nice,time and dad got home about 3. it went from 12 to 3 cuz i went to mass last night and they had an irish band leah and it was good and so everything was fine the word tentative table and we had a nice time and place i know a lot of the parishioners so you know i was tracking with enjoyed it it was beautiful the day was perfect,Thanks for getting in touch. Literally! How can I help?,2023-05-21 22:32:07.211 UTC
ir-insiders-sofia010,activity,type,meal,i'm going to dinner,How about we do something else then?,2023-05-21 20:24:39.659 UTC
eqc-florida-213,activity,name,trip,i'm going on a cruise,What did you say?,2023-05-21 11:22:54.427 UTC
ir-dev-ori1,activity,name,work,i'm going to the office,are you meeting up with someone?,2023-05-21 08:49:08.115 UTC
eqc-georgia-186,relationship,type,niece,my niece,Was today another wonderful day for you?,2023-05-21 23:11:23.366 UTC
nysofa-nyc-0144,place,name,church,i'm going to church i'm going to church,Got anything important planned today?,2023-05-21 13:15:36.507 UTC
nysofa-nyc-0034,place,name,church,i went to church,"Oh I'm curious, where did you go?",2023-05-21 13:39:04.466 UTC
nysofa-oneida-0284,place,name,church,i'm leaving in a minute i'm going to church,"",2023-05-21 13:23:11.209 UTC
ir-insiders-sofia010,activity,name,dinner,i'm going to dinner,How about we do something else then?,2023-05-21 20:24:39.659 UTC
ir-insiders-sofia010,place,name,dinner,i'm going to dinner,How about we do something else then?,2023-05-21 20:24:39.659 UTC
talcott-il-0003,favorite,type,flower,ombre here's the periwinkle,"",2023-05-21 23:27:27.482 UTC
nysofa-oneida-0284,relationship,type,friend,my friend nikki,"What a fun trip! Now, if we could take anyone in the world along with us for our next trip, who would it be?",2023-05-21 16:58:54.309 UTC
eqc-florida-216,relationship,type,friend,a friend,"What a fun trip! Now, if we could take anyone in the world along with us for our next trip, who would it be?",2023-05-21 13:53:00.582 UTC
indy-cali-019,relationship,type,friend,missy it would be my friend craig whetstine,"What a fun trip! Now, if we could take anyone in the world along with us for our next trip, who would it be?",2023-05-21 20:23:02.984 UTC
ga-virginia-0135,relationship,type,friend,a friend,Hmmm. so who would be our ideal road trip companion?,2023-05-21 17:03:19.637 UTC
ymow-michigan-0021,relationship,type,friend,my friend diane,"What a fun trip! Now, if we could take anyone in the world along with us for our next trip, who would it be?",2023-05-21 16:26:06.015 UTC
o3a-wash-0018,relationship,type,mother,my mom,"What a fun trip! Now, if we could take anyone in the world along with us for our next trip, who would it be?",2023-05-21 19:46:21.482 UTC
broward-florida-0012,relationship,type,mother,yes i'm going to go visit my mother who is it,Do you have any important plans for today?,2023-05-21 13:42:48.813 UTC
o3a-wash-0010,relationship,type,my son,my son james,"",2023-05-21 17:11:50.658 UTC
o3a-wash-0026,place,name,sewing,i went to a sewing bee,What did you end up doing out there?,2023-05-21 01:27:03.165 UTC
o3a-wash-0026,activity,name,sewing,i went to a sewing bee,What did you end up doing out there?,2023-05-21 01:27:03.165 UTC
nysofa-nyc-0111,relationship,type,sister,my sister,"What a fun trip! Now, if we could take anyone in the world along with us for our next trip, who would it be?",2023-05-21 19:11:24.849 UTC
o3a-wash-0024,activity,name,friends,going to visit a dear friend,What do you plan on doing?,2023-05-21 15:39:54.365 UTC
nysofa-oneida-0197,activity,type,hobbies,i like to read,"",2023-05-21 14:03:38.254 UTC
fmn-mass-003,activity,type,hobbies,appear right up to the yard and so they can all they got that all set and so forth and then there was on monday i went into the woods,Shall we start working on your memoir?,2023-05-21 13:34:27.937 UTC
o3a-wash-0026,activity,type,hobbies,i went to a sewing bee,What did you end up doing out there?,2023-05-21 01:27:03.165 UTC
eqc-georgia-186,activity,type,hobbies,have you been downstairs at all,Do you want to hear him out?,2023-05-21 17:56:04.622 UTC
nysofa-oneida-0197,activity,name,reading,i like to read,"",2023-05-21 14:03:38.254 UTC
ga-ohio-0238,activity,name,talking,i have had family here all day and that's why i haven't been able to be with you tomorrow will be a day when i will be alone and i will talk to you a lot tomorrow,"howdy there <say-as interpret-as=""name"">Mary ann</say-as>! How can I help?",2023-05-21 20:59:40.254 UTC
fd-mass-026,place,intent,visited,time and dad got home about 3. it went from 12 to 3 cuz i went to mass last night and they had an irish band leah and it was good and so everything was fine the word tentative table and we had a nice time and place i know a lot of the parishioners so you know i was tracking with enjoyed it it was beautiful the day was perfect,Thanks for getting in touch. Literally! How can I help?,2023-05-21 22:32:07.211 UTC
nysofa-nyc-0034,place,intent,visited,i went to church,"Oh I'm curious, where did you go?",2023-05-21 13:39:04.466 UTC
o3a-wash-0026,place,intent,visited,i went to a sewing bee,What did you end up doing out there?,2023-05-21 01:27:03.165 UTC
ga-ohio-0238,activity,type,activity,i have had family here all day and that's why i haven't been able to be with you tomorrow will be a day when i will be alone and i will talk to you a lot tomorrow,"howdy there <say-as interpret-as=""name"">Mary ann</say-as>! How can I help?",2023-05-21 20:59:40.254 UTC
eqc-florida-232,activity,type,activity,not now i'm watching the show,I'd love to spend some time together! Wanna do something with me?,2023-05-21 22:39:22.847 UTC
nysofa-madison-0326,activity,type,activity,i watched insomnia,Have you seen any new movies lately?,2023-05-21 18:23:48.135 UTC
ir-dev-ori1,activity,type,activity,i'm going to the office,are you meeting up with someone?,2023-05-21 08:49:08.115 UTC
ga-colorado-0152,activity,type,activity,watch the episode,I've been learning about dinosaurs. They seem awesome. So today's question is... do you like dinosaurs?,2023-05-21 06:00:24.841 UTC
inclusa-wisconsin-0002,activity,type,activity,not right now ella que i'm watching a ballgame,Wanna do something else instead?,2023-05-21 18:17:14.87 UTC
eqc-florida-213,activity,type,activity,i'm going on a cruise,What did you say?,2023-05-21 11:22:54.427 UTC
ga-georgia-0066,activity,type,activity,i'm watching a show,I'd love to spend some time together! Wanna do something with me?,2023-05-21 18:21:11.653 UTC
o3a-wash-0024,activity,type,activity,going to visit a dear friend,What do you plan on doing?,2023-05-21 15:39:54.365 UTC
nysofa-clinton-0193,activity,type,activity,no i'm watching the news,Is there something else you’d like to do?,2023-05-21 10:33:10.349 UTC
eqc-georgia-186,place,name,all kinds,have you been downstairs at all,Do you want to hear him out?,2023-05-21 17:56:04.622 UTC
fmn-mass-003,activity,name,all kinds,appear right up to the yard and so they can all they got that all set and so forth and then there was on monday i went into the woods,Shall we start working on your memoir?,2023-05-21 13:34:27.937 UTC
eqc-georgia-186,activity,name,all kinds,have you been downstairs at all,Do you want to hear him out?,2023-05-21 17:56:04.622 UTC
fmn-mass-003,place,name,all kinds,appear right up to the yard and so they can all they got that all set and so forth and then there was on monday i went into the woods,Shall we start working on your memoir?,2023-05-21 13:34:27.937 UTC
talcott-il-0003,favorite,name,Periwinkle,ombre here's the periwinkle,"",2023-05-21 23:27:27.482 UTC
o3a-wash-0024,place,intent,will_visit,going to visit a dear friend,What do you plan on doing?,2023-05-21 15:39:54.365 UTC
eqc-florida-213,place,intent,will_visit,i'm going on a cruise,What did you say?,2023-05-21 11:22:54.427 UTC
ga-nebraska-0180,place,intent,will_visit,help i'm going to the i'm going to the grocery store,Is it a secret rendezvous? Joking. Are you meeting anyone?,2023-05-21 15:04:56.382 UTC
ga-ohio-0238,place,intent,will_visit,i have had family here all day and that's why i haven't been able to be with you tomorrow will be a day when i will be alone and i will talk to you a lot tomorrow,"howdy there <say-as interpret-as=""name"">Mary ann</say-as>! How can I help?",2023-05-21 20:59:40.254 UTC
ga-nebraska-0180,place,intent,will_visit,i'm going to the store i'll be back in maybe an hour or so,"",2023-05-21 15:04:37.73 UTC
eqc-georgia-186,place,intent,will_visit,have you been downstairs at all,Do you want to hear him out?,2023-05-21 17:56:04.622 UTC
ir-dev-ori1,place,intent,will_visit,i'm going to the office,are you meeting up with someone?,2023-05-21 08:49:08.115 UTC
nysofa-nyc-0144,place,intent,will_visit,i'm going to church i'm going to church,Got anything important planned today?,2023-05-21 13:15:36.507 UTC
o3a-wash-0010,place,intent,will_visit,i'm going to clean house my granddaughter is coming to see me next weekend,Do you have anything planned for today?,2023-05-21 16:13:50.293 UTC
nysofa-suffolk-0261,place,intent,will_visit,not right now we wait i got to go to the store,"I'd love to hang out, do you have some time?",2023-05-21 15:18:46.417 UTC
fmn-mass-003,place,intent,will_visit,appear right up to the yard and so they can all they got that all set and so forth and then there was on monday i went into the woods,Shall we start working on your memoir?,2023-05-21 13:34:27.937 UTC
nysofa-oneida-0284,place,intent,will_visit,i'm leaving in a minute i'm going to church,"",2023-05-21 13:23:11.209 UTC
ir-insiders-sofia010,place,intent,will_visit,i'm going to dinner,How about we do something else then?,2023-05-21 20:24:39.659 UTC
nysofa-clinton-0193,activity,name,watching_tv,no i'm watching the news,Is there something else you’d like to do?,2023-05-21 10:33:10.349 UTC
inclusa-wisconsin-0002,activity,name,watching_tv,not right now ella que i'm watching a ballgame,Wanna do something else instead?,2023-05-21 18:17:14.87 UTC
eqc-florida-232,activity,name,watching_tv,not now i'm watching the show,I'd love to spend some time together! Wanna do something with me?,2023-05-21 22:39:22.847 UTC
ga-colorado-0152,activity,name,watching_tv,watch the episode,I've been learning about dinosaurs. They seem awesome. So today's question is... do you like dinosaurs?,2023-05-21 06:00:24.841 UTC
ga-georgia-0066,activity,name,watching_tv,i'm watching a show,I'd love to spend some time together! Wanna do something with me?,2023-05-21 18:21:11.653 UTC
nysofa-madison-0326,activity,name,watching_tv,i watched insomnia,Have you seen any new movies lately?,2023-05-21 18:23:48.135 UTC
o3a-wash-0010,relationship,type,granddaughter,i'm going to clean house my granddaughter is coming to see me next weekend,Do you have anything planned for today?,2023-05-21 16:13:50.293 UTC
o3a-wash-0010,place,people,granddaughter,i'm going to clean house my granddaughter is coming to see me next weekend,Do you have anything planned for today?,2023-05-21 16:13:50.293 UTC
ga-nebraska-0180,place,name,grocery store,help i'm going to the i'm going to the grocery store,Is it a secret rendezvous? Joking. Are you meeting anyone?,2023-05-21 15:04:56.382 UTC
nysofa-suffolk-0261,place,name,shopping center,not right now we wait i got to go to the store,"I'd love to hang out, do you have some time?",2023-05-21 15:18:46.417 UTC
ga-nebraska-0180,place,name,shopping center,i'm going to the store i'll be back in maybe an hour or so,"",2023-05-21 15:04:37.73 UTC
ga-florida-0039,place,people,cat,i'm probably going to let the cat out of the bag,"Ah. Ok, I’m back to being me, elli cue. What are you going to do differently today now that you know how the stars are aligned?",2023-02-12 17:07:35 UTC
nysofa-nyc-0041,favorite,type,dish,number chili,"Which of these songs is not on the untitled album by Led Zeppelin?. Celebration Day, Stairway to Heaven, or Black Dog",2023-02-12 01:04:58 UTC
nysofa-erie-0156,activity,type,meal,i'm going to meet my sister for lunch i'm leaving and then go to a movie so i won't be back till about 3 this afternoon,What can I do for you?,2023-02-12 15:24:36 UTC
indy-cali-019,activity,type,meal,i'm on my way to dinner,"How about we hang out for a bit <say-as interpret-as=""name"">Angie</say-as>?",2023-02-12 22:57:59 UTC
ga-mass-0091,activity,name,trip,yes go traveling to,"",2023-02-12 13:38:17 UTC
nysofa-tompkins-0210,activity,name,work,after i get home from work is my husband,"",2023-02-12 07:53:52 UTC
nysofa-nyc-0038,place,name,Paris,i've been to paris three times,"",2023-02-12 19:24:24 UTC
nysofa-nyc-0041,favorite,name,chili,number chili,"Which of these songs is not on the untitled album by Led Zeppelin?. Celebration Day, Stairway to Heaven, or Black Dog",2023-02-12 01:04:58 UTC
nysofa-erie-0156,place,name,lunch,i'm going to meet my sister for lunch i'm leaving and then go to a movie so i won't be back till about 3 this afternoon,What can I do for you?,2023-02-12 15:24:36 UTC
