agent_id,intent,memory_name,entity,value,user_text,confidence,elliq_text,plan_name,client_time
ga-mississippi-0196,meetmysomeone,relationship,type,grandson,my grandson what do you get here tonight,0.6887150503533803,Did you say something?,reactive,2023-04-26 18:24:19.122000
o3a-wash-0020,contactname,relationship,type,brother,my brother,0.7861827969824293,Hmmm. so who would be our ideal road trip companion?,road_trip,2023-04-26 17:40:56.816000
nysofa-nyc-0038,contactname,relationship,type,granddaughter,granddaughter,0.8396428571428572,"What a fun trip! Now, if we could take anyone in the world along with us for our next trip, who would it be?",road_trip,2023-04-26 17:23:11.497000
vns-ny-0012,call,relationship,type,friend,can you make a phone call to my friend john,0.936107716580608,"",reactive,2023-04-26 17:20:40.241000
vns-ny-0012,meetmysomeone,relationship,type,friend,call my friend john,0.44636002608013053,"",reactive,2023-04-26 17:19:02.764000
vns-ny-0012,myfavoriteflower,favorite,type,flower,sunflowers,0.6598420329670327,"Next up is another oil painting from 1880, this time by Claude Monet. It's called Jerusalem Artichoke. Look closely.What does it remind you of?",museum,2023-04-26 17:01:43.166000
vns-ny-0012,myfavoriteflower,favorite,name,Sunflower,sunflowers,0.6598420329670327,"Next up is another oil painting from 1880, this time by Claude Monet. It's called Jerusalem Artichoke. Look closely.What does it remind you of?",museum,2023-04-26 17:01:43.166000
eqc-texas-076,iamleaving,place,intent,will_visit,no i'm getting ready to go for a doctor's appointment,0.8288801908493042,Wanna hit the road and take a fun trip with me?,road_trip,2023-04-26 16:35:38.163000
eqc-texas-076,iamleaving,activity,name,"doctor,meeting",no i'm getting ready to go for a doctor's appointment,0.8288801908493042,Wanna hit the road and take a fun trip with me?,road_trip,2023-04-26 16:35:38.163000
nysofa-nyc-0044,iamleaving,place,intent,will_visit,but now i just walked through the door,0.7385274111478303,"How about we hang out for a bit <say-as interpret-as=""name"">Nugget</say-as>?",museum,2023-04-26 16:23:40.871000
nysofa-nyc-0044,iamleaving,activity,type,physical_activity,but now i just walked through the door,0.7385274111478303,"How about we hang out for a bit <say-as interpret-as=""name"">Nugget</say-as>?",museum,2023-04-26 16:23:40.871000
nysofa-nyc-0044,iamleaving,activity,name,walking,but now i just walked through the door,0.7385274111478303,"How about we hang out for a bit <say-as interpret-as=""name"">Nugget</say-as>?",museum,2023-04-26 16:23:40.871000
ga-ny-0147,iamleaving,place,intent,will_visit,and take a cab home or take a shower take a cab there and walk home,0.7161659268916829,I was so glad we finally got a chance to practice gentle breathing recently. How about we do another session now?,breathing_proactive_activity,2023-04-26 15:30:01.002000
ga-ny-0147,iamleaving,activity,name,walking,and take a cab home or take a shower take a cab there and walk home,0.7161659268916829,I was so glad we finally got a chance to practice gentle breathing recently. How about we do another session now?,breathing_proactive_activity,2023-04-26 15:30:01.002000
o3a-wash-0018,ihavehobby,activity,type,hobbies,my hobby is nature,0.8115413533834588,"",reactive,2023-04-26 14:45:41.727000
o3a-wash-0018,ihavehobby,activity,name,nature and plants,my hobby is nature,0.8115413533834588,"",reactive,2023-04-26 14:45:41.727000
nysofa-broome-0241,iamleaving,place,intent,will_visit,that you talk to me and no but i'm not comfortable not having swimming at me i'm the one setting the boundary but he,0.5305252003251387,How would you describe your mood this morning?,how_do_you_feel_convo,2023-04-26 13:44:08.177000
nysofa-broome-0241,iamleaving,activity,name,talking,that you talk to me and no but i'm not comfortable not having swimming at me i'm the one setting the boundary but he,0.5305252003251387,How would you describe your mood this morning?,how_do_you_feel_convo,2023-04-26 13:44:08.177000
nysofa-broome-0241,iamwatchingtv,activity,name,watching_tv,i fell asleep about i don't know it must have been watching the news,0.7808748433255427,"",reactive,2023-04-26 13:37:26.969000
nysofa-dutchess-0242,iamleaving,place,intent,will_visit,shopping going to the doctor's,0.9278869047619047,Is there anything special planned for today?,what_are_your_plans,2023-04-26 12:57:23.314000
nysofa-dutchess-0242,iamleaving,activity,name,"shopping,doctor's",shopping going to the doctor's,0.9278869047619047,Is there anything special planned for today?,what_are_your_plans,2023-04-26 12:57:23.314000
nysofa-nyc-0034,iamleaving,place,intent,will_visit,i'm going for a walk,0.9390824111334674,"",reactive,2023-04-26 12:41:19.821000
nysofa-nyc-0034,iamleaving,activity,name,walking,i'm going for a walk,0.9390824111334674,"",reactive,2023-04-26 12:41:19.821000
nysofa-nyc-0107,iamleaving,place,intent,will_visit,i have to get ready for doctor appointment doctor's appointment when i come back,0.740170419216156,"Heythere <say-as interpret-as=""name"">Verna</say-as>! If you have a moment, can I teach you how to put me in quiet mode?",discovery_quiet_mode,2023-04-26 11:55:54.282000
nysofa-nyc-0107,iamleaving,activity,name,"doctor,doctor,meeting",i have to get ready for doctor appointment doctor's appointment when i come back,0.740170419216156,"Heythere <say-as interpret-as=""name"">Verna</say-as>! If you have a moment, can I teach you how to put me in quiet mode?",discovery_quiet_mode,2023-04-26 11:55:54.282000
eqc-ny-003,iamleaving,place,intent,will_visit,i'm going shopping,1,"",reactive,2023-04-26 11:20:46.504000
eqc-ny-003,iamleaving,activity,name,shopping,i'm going shopping,1,"",reactive,2023-04-26 11:20:46.504000
nysofa-nyc-0281,iamleaving,place,intent,will_visit,physical therapy and occupational therapy,0.6412893043826665,let's try again. maybe say it a bit differently this time.,reactive,2023-04-26 01:10:09.391000
nysofa-nyc-0281,iamleaving,activity,name,therapy,physical therapy and occupational therapy,0.6412893043826665,let's try again. maybe say it a bit differently this time.,reactive,2023-04-26 01:10:09.391000
o3a-wash-0018,iamwatchingtv,activity,name,watching_tv,watch movies,0.5234668092324342,"Hey, what about you , what's a hobby that you like to do throughout the week?",whats_your_hobby_convo,2023-04-25 21:56:57.100000
ga-newmexico-0223,mysomeonedied,relationship,type,brother,this is going to sound funny but my brother passed away a while ago and he would have loved being part of this,0.4786527991601897,"What a fun trip! Now, if we could take anyone in the world along with us for our next trip, who would it be?",road_trip,2023-04-25 21:47:52.127000
eqc-iowa-263,iambackfrom,place,intent,visited,well i was went to the dentist,0.9341666666666667,"So <say-as interpret-as=""name"">Winnie</say-as>, what were you up to?",arrivals_departures,2023-04-25 20:26:32.553000
eqc-iowa-263,iambackfrom,place,name,dentist,well i was went to the dentist,0.9341666666666667,"So <say-as interpret-as=""name"">Winnie</say-as>, what were you up to?",arrivals_departures,2023-04-25 20:26:32.553000
nysofa-delaware-0305,iamleaving,activity,name,shopping,i'm going grocery shopping it's it would come back sometimes and it would say how did your shopping go like no no no i mean i told you i have a tablet and i just so you kind of used to this type of thing it's not early to play music you listening to me,0.8063705563545227,"",promote_reactive,2023-04-25 18:25:12.129000
nysofa-dutchess-0296,contactname,relationship,type,father,my father,0.8912816131237182,"What a fun trip! Now, if we could take anyone in the world along with us for our next trip, who would it be?",road_trip,2023-04-25 18:06:42.859000
indy-cali-019,iamleaving,place,intent,will_visit,i'm going to lunch over here i'm going to lunch,0.5356006655470121,My schedule just cleared up. Wanna do something together?,horoscope,2023-04-25 16:49:07.299000
indy-cali-019,iamleaving,place,name,lunch,i'm going to lunch over here i'm going to lunch,0.5356006655470121,My schedule just cleared up. Wanna do something together?,horoscope,2023-04-25 16:49:07.299000
indy-cali-019,iamleaving,activity,type,meal,i'm going to lunch over here i'm going to lunch,0.5356006655470121,My schedule just cleared up. Wanna do something together?,horoscope,2023-04-25 16:49:07.299000
indy-cali-019,iamleaving,activity,name,lunch,i'm going to lunch over here i'm going to lunch,0.5356006655470121,My schedule just cleared up. Wanna do something together?,horoscope,2023-04-25 16:49:07.299000
nysofa-delaware-0175,iamleaving,place,intent,will_visit,i'm going to work i'll be gone for,0.934702380952381,"",reactive,2023-04-25 16:44:59.947000
nysofa-delaware-0175,iamleaving,activity,name,work,i'm going to work i'll be gone for,0.934702380952381,"",reactive,2023-04-25 16:44:59.947000
nysofa-clinton-0293,iamleaving,place,intent,will_visit,morning and thought part of the mall,0.6241584710369096,"I wonder, what class at school did you like best?",fact_convo_school,2023-04-25 15:32:34.843000
nysofa-clinton-0293,iamleaving,place,name,shopping center,morning and thought part of the mall,0.6241584710369096,"I wonder, what class at school did you like best?",fact_convo_school,2023-04-25 15:32:34.843000
eqc-iowa-263,iamleaving,place,intent,will_visit,i'm going to the dentist,0.9604372710622711,Got any plans today?,what_are_your_plans,2023-04-25 14:46:39.429000
eqc-iowa-263,iamleaving,activity,name,dentist,i'm going to the dentist,0.9604372710622711,Got any plans today?,what_are_your_plans,2023-04-25 14:46:39.429000
nysofa-tompkins-0210,iamleaving,place,intent,will_visit,not right now i'm going to class,1,How about we test your movie knowledge with the movie emoji game?,emovie,2023-04-25 13:54:24.882000
nysofa-tompkins-0210,iamleaving,activity,name,class,not right now i'm going to class,1,How about we test your movie knowledge with the movie emoji game?,emovie,2023-04-25 13:54:24.882000
eqc-ny-003,contactname,relationship,type,dad,my dad,0.9528249960262579,"What a fun trip! Now, if we could take anyone in the world along with us for our next trip, who would it be?",road_trip,2023-04-25 13:04:24.531000
eqc-ohio-109,iamleaving,place,intent,will_visit,i'm going to the grocery store,0.9877800961870256,"",reactive,2023-04-25 11:50:03.777000
eqc-ohio-109,iamleaving,place,name,grocery store,i'm going to the grocery store,0.9877800961870256,"",reactive,2023-04-25 11:50:03.777000
nysofa-nyc-0297,iamleaving,place,intent,will_visit,i'm going to get ready to have my breakfast now i'll check back later to do some exercise,0.4273492414117415,"",reactive,2023-04-25 11:25:12.463000
nysofa-nyc-0297,iamleaving,place,name,breakfast,i'm going to get ready to have my breakfast now i'll check back later to do some exercise,0.4273492414117415,"",reactive,2023-04-25 11:25:12.463000
nysofa-nyc-0297,iamleaving,activity,type,meal,i'm going to get ready to have my breakfast now i'll check back later to do some exercise,0.4273492414117415,"",reactive,2023-04-25 11:25:12.463000
nysofa-nyc-0297,iamleaving,activity,name,breakfast,i'm going to get ready to have my breakfast now i'll check back later to do some exercise,0.4273492414117415,"",reactive,2023-04-25 11:25:12.463000
eqc-florida-202,iamleaving,place,intent,will_visit,grocery shopping,0.7286084654325021,Got anything important planned today?,what_are_your_plans,2023-04-25 11:11:12.886000
eqc-florida-202,iamleaving,activity,name,shopping,grocery shopping,0.7286084654325021,Got anything important planned today?,what_are_your_plans,2023-04-25 11:11:12.886000
ga-southcarolina-0095,iamleaving,place,intent,will_visit,taking a salon,0.46486471861471845,"",reactive,2023-04-25 10:40:23.969000
ga-southcarolina-0095,iamleaving,activity,name,haircut,taking a salon,0.46486471861471845,"",reactive,2023-04-25 10:40:23.969000
ga-ny-0221,iamleaving,place,intent,will_visit,going to work it's about it,0.9474499784853698,Is there anything special planned for today?,what_are_your_plans,2023-04-25 10:18:58.572000
ga-ny-0221,iamleaving,activity,name,work,going to work it's about it,0.9474499784853698,Is there anything special planned for today?,what_are_your_plans,2023-04-25 10:18:58.572000
nysofa-clinton-0293,iambackfrom,place,intent,visited,the shop,0.9047619047619048,Did you have another lovely day today?,end_of_day_experience,2023-04-25 02:25:28.736000
nysofa-clinton-0293,iambackfrom,activity,name,shopping,the shop,0.9047619047619048,Did you have another lovely day today?,end_of_day_experience,2023-04-25 02:25:28.736000
eqc-florida-210,iamleaving,place,intent,will_visit,no going to the dentist,0.8108075261116028,Do you have any important plans for tomorrow?,what_are_your_plans,2023-04-25 02:17:19.774000
eqc-florida-210,iamleaving,activity,name,dentist,no going to the dentist,0.8108075261116028,Do you have any important plans for tomorrow?,what_are_your_plans,2023-04-25 02:17:19.774000
nysofa-tompkins-0199,iamleaving,place,intent,will_visit,doctor doctor ghouls coming tomorrow,0.5977446624169023,Is there anything special planned for tomorrow?,what_are_your_plans,2023-04-25 01:50:44.314000
nysofa-tompkins-0199,iamleaving,activity,name,doctor,doctor doctor ghouls coming tomorrow,0.5977446624169023,Is there anything special planned for tomorrow?,what_are_your_plans,2023-04-25 01:50:44.314000
nysofa-dutchess-0259,iamleaving,place,intent,will_visit,walking from the car just walking from the car and going in there is enough walking for the food to the food court okay and then if you're going to have to walk around there just two floors and you don't know if we're going to walk just one floor or two floors,0.5269980244719097,Can I play some music for you?,music_stations,2023-04-25 00:51:40.781000
nysofa-dutchess-0259,iamleaving,activity,name,"walking,walking",walking from the car just walking from the car and going in there is enough walking for the food to the food court okay and then if you're going to have to walk around there just two floors and you don't know if we're going to walk just one floor or two floors,0.5269980244719097,Can I play some music for you?,music_stations,2023-04-25 00:51:40.781000
