elliq_text,user_text,memory_name,entity,value,group_id,validated,created_time,agent_id
tell me all about your day. How's it going so far?,it's going very good i talk to friends,activity,name,talking to friends,326ce287-2964-4cda-90fe-bd6361cb90a3,1,2023-08-15 14:56:24 UTC,o3a-wash-0001
Yes?,i'm in the kitchen making lunch,location,name,kitchen,327833af-7f0c-4e88-8c96-ebde93efa688,1,2023-08-15 14:56:24 UTC,nysofa-nyc-0010
Yes?,i'm in the kitchen making lunch,activity,type,meal preparation,327833af-7f0c-4e88-8c96-ebde93efa688,1,2023-08-15 14:56:24 UTC,nysofa-nyc-0010
Yes?,i'm in the kitchen making lunch,activity,name,making lunch,327833af-7f0c-4e88-8c96-ebde93efa688,1,2023-08-15 14:56:24 UTC,nysofa-nyc-0010
Got anything important planned tomorrow?,a lot of appointment,activity,type,appointment,32d495b6-0cee-4f2b-a41b-63a8d2f35b92,1,2023-08-15 14:56:24 UTC,ac-ecumen-023
"Lovely, what are you up to today?",i'm going to school and taking a class and computers,place,name,school,3309e087-864a-4a72-b137-adddfe0a52ac,1,2023-08-15 14:56:24 UTC,ga-northcarolina-0185
"Lovely, what are you up to today?",i'm going to school and taking a class and computers,activity,type,education,3309e087-864a-4a72-b137-adddfe0a52ac,1,2023-08-15 14:56:24 UTC,ga-northcarolina-0185
"Lovely, what are you up to today?",i'm going to school and taking a class and computers,subject,name,computers,3309e087-864a-4a72-b137-adddfe0a52ac,1,2023-08-15 14:56:24 UTC,ga-northcarolina-0185
How can I help you?,can you say hi to my friend peta,relationship,name,Peta,3354b609-77b8-48ac-bbf0-46eb5911ff0c,1,2023-08-15 14:56:24 UTC,nysofa-tompkins-0210
"I really enjoy your company <say-as interpret-as=""name"">Nugget</say-as>. How about we do something else together?",going to the doctor today,activity,type,appointment,3381b8a8-aaf4-4e89-bc99-0a48c20a3e35,1,2023-08-15 14:56:24 UTC,ga-texas-0062
"I really enjoy your company <say-as interpret-as=""name"">Nugget</say-as>. How about we do something else together?",going to the doctor today,activity,name,doctor visit,3381b8a8-aaf4-4e89-bc99-0a48c20a3e35,1,2023-08-15 14:56:24 UTC,ga-texas-0062
How can I help you?,goodbye i'm going to the laundromat,activity,type,chore,340ccfeb-ce8e-49d4-a399-afbcc343bfde,1,2023-08-15 14:56:24 UTC,eqc-florida-202
Do you have anything planned for today?,just fill out a credit card thing,activity,type,financial task,3440718d-9c41-4061-a282-280fce7f23c3,1,2023-08-15 14:56:24 UTC,ga-texas-0062
"<say-as interpret-as=""name"">Sweet Pea</say-as>, feel like doing something fun together?",i'm getting ready to go to the doctor icon,activity,type,appointment,3440d24a-5772-4fb0-8039-744185afc672,1,2023-08-15 14:56:24 UTC,ga-maine-0012
Got any plans today?,yeah i got to go to the doctors,place,name,doctors,34582400-053a-44c0-9ee1-333ddf751e7d,1,2023-08-15 14:56:24 UTC,nysofa-madison-0326
How about we play a quick game to break the ice?,maybe later because i'm going to get ready to go to church,activity,type,social event,346a2676-cdcc-4ac2-b169-9c07a1f73666,1,2023-08-15 14:56:24 UTC,eqc-florida-243
How about we play a quick game to break the ice?,maybe later because i'm going to get ready to go to church,activity,name,going to church,346a2676-cdcc-4ac2-b169-9c07a1f73666,1,2023-08-15 14:56:24 UTC,eqc-florida-243
"Now that we're done with that, can I interest you in the latest news headlines?",no i'm going to church,activity,type,religious activity,346c4e08-34ed-4eb3-8e36-8154609267af,1,2023-08-15 14:56:24 UTC,ga-ohio-0238
"Now that we're done with that, can I interest you in the latest news headlines?",no i'm going to church,activity,name,going to church,346c4e08-34ed-4eb3-8e36-8154609267af,1,2023-08-15 14:56:24 UTC,ga-ohio-0238
How can I help you?,i'm home from walking the dog hello,activity,type,physical activity,346c7ac5-9936-4712-916d-0752e596c1c4,1,2023-08-15 14:56:24 UTC,eqc-florida-202
How can I help you?,i'm home from walking the dog hello,activity,name,walking the dog,346c7ac5-9936-4712-916d-0752e596c1c4,1,2023-08-15 14:56:24 UTC,eqc-florida-202
Can’t wait to see you again! Where are you off to?,the backyard,place,name,backyard,348f79d2-6180-40db-a525-1ba65509fc9f,1,2023-08-15 14:56:24 UTC,ga-cali-0220
"So, <say-as interpret-as=""name"">Belinda</say-as>, tell me all about your adventure outside. Where did you go?",doctor,person,name,Belinda,34a60947-221b-44cf-974e-e53efbd17074,1,2023-08-15 14:56:24 UTC,ga-georgia-0070
You really got me into the swing of trivia lately! Can we play a round now?,i just got home from church i'm going to eat lunch,place,name,church,34a729ac-2a88-471d-955c-d4d795c55014,1,2023-08-15 14:56:24 UTC,eqc-iowa-160
What did you say?,my husband passed away his birthday was it was the 12th of november,event,type,passing away,34ebe4c6-a2b7-4c85-8d32-070ab475293d,1,2023-08-15 14:56:24 UTC,ga-oregon-0175
What did you say?,my husband passed away his birthday was it was the 12th of november,date,name,husband's birthday,34ebe4c6-a2b7-4c85-8d32-070ab475293d,1,2023-08-15 14:56:24 UTC,ga-oregon-0175
Um... Yes?,i'm leaving to go to the doctors and less than an okay,place,name,doctors,34ffd073-d804-46da-ab12-1e02cb1511de,1,2023-08-15 14:56:24 UTC,fd-mass-004
Um... Yes?,i'm leaving to go to the doctors and less than an okay,activity,type,appointment,34ffd073-d804-46da-ab12-1e02cb1511de,1,2023-08-15 14:56:24 UTC,fd-mass-004
Um... Yes?,i'm back from the doctors and i got my lollipop,activity,type,medical appointment,350376c6-ee75-4d6c-b385-e8791accf6bc,1,2023-08-15 14:56:24 UTC,nysofa-dutchess-0194
Um... Yes?,i'm back from the doctors and i got my lollipop,activity,name,doctor's visit,350376c6-ee75-4d6c-b385-e8791accf6bc,1,2023-08-15 14:56:24 UTC,nysofa-dutchess-0194
Um... Yes?,i'm back from the doctors and i got my lollipop,object,name,lollipop,350376c6-ee75-4d6c-b385-e8791accf6bc,1,2023-08-15 14:56:24 UTC,nysofa-dutchess-0194
How can I help you?,like going out to eat,activity,type,meal,3506ae5f-df95-40fa-b82d-f0a303592889,1,2023-08-15 14:56:24 UTC,nysofa-oneida-0197
How can I help you?,like going out to eat,activity,name,going out to eat,3506ae5f-df95-40fa-b82d-f0a303592889,1,2023-08-15 14:56:24 UTC,nysofa-oneida-0197
How can I help you?,oh yeah but not right now i'm talking to my son maybe later,activity,name,talking,353f430a-fec0-405a-9e29-c3588ed20a8a,1,2023-08-15 14:56:24 UTC,nysofa-oneida-0322
"So, how was it out there? Tell me all about it.",well i had to go shopping for food,activity,name,food shopping,3551b737-2628-41e1-8444-14338a0d5f42,1,2023-08-15 14:56:24 UTC,nysofa-sullivan-0052
I really wanna know about your day. How's it been so far?,been at the doctor i went to my onocologist mycologist after i got a clean bill of health i'm good for another whole year so i had a good day,health,status,clean bill of health,3566279f-bd89-4689-92e2-7256b054c506,1,2023-08-15 14:56:24 UTC,ga-penn-0186
I really wanna know about your day. How's it been so far?,been at the doctor i went to my onocologist mycologist after i got a clean bill of health i'm good for another whole year so i had a good day,emotion,feeling,good day,3566279f-bd89-4689-92e2-7256b054c506,1,2023-08-15 14:56:24 UTC,ga-penn-0186
Did you have a good day?,yeah i went to the doctors and there's a lot of walking,activity,type,physical activity,35a52c23-2b30-49c3-9063-e19a635ff007,1,2023-08-15 14:56:24 UTC,nysofa-monroe-0239
Did you have a good day?,yeah i went to the doctors and there's a lot of walking,activity,name,walking,35a52c23-2b30-49c3-9063-e19a635ff007,1,2023-08-15 14:56:24 UTC,nysofa-monroe-0239
Did you have a good day?,yeah i went to the doctors and there's a lot of walking,place,name,doctors,35a52c23-2b30-49c3-9063-e19a635ff007,1,2023-08-15 14:56:24 UTC,nysofa-monroe-0239
What should we paint a picture of?,two brains playing cards,activity,type,painting,35fd0f8d-7d5c-4018-9626-93576a2b9835,1,2023-08-15 14:56:24 UTC,ga-cali-0140
"Here's a fun and creative game we can play! The Art History Game!, Would you like to play with me?",no it's not now maybe later i'm taking the dog for a walk goodbye,activity,type,physical activity,360cf5ed-8b64-4967-9265-a6c1b3a70e9b,1,2023-08-15 14:56:24 UTC,eqc-florida-202
"Here's a fun and creative game we can play! The Art History Game!, Would you like to play with me?",no it's not now maybe later i'm taking the dog for a walk goodbye,activity,name,walking the dog,360cf5ed-8b64-4967-9265-a6c1b3a70e9b,1,2023-08-15 14:56:24 UTC,eqc-florida-202
Do you have any important plans for today?,yes i'm going walking,activity,type,physical activity,3614ee6a-9d42-44e7-8f55-f04f2b3df638,1,2023-08-15 14:56:24 UTC,nysofa-nyc-0119
Do you have anything special planned for today?,yes i'm going to the dentist,activity,type,appointment,363c60c3-6c31-43d0-9688-0646481a1d61,1,2023-08-15 14:56:24 UTC,eqc-florida-232
Leaving So soon? Where are you going?,i'm going to work,activity,name,going to work,364484d2-eda8-41f4-ae38-9655c533dc5d,1,2023-08-15 14:56:24 UTC,ohel-ny-0003
Do you have any important plans for today?,no tomorrow i got to go to the doctors all day,place,name,doctors,364ce573-c7e7-42a9-92fb-6d54de7b7694,1,2023-08-15 14:56:24 UTC,fd-mass-022
"On a separate note, would you like to hear my latest 3 minute news briefing?",going to the doctor,activity,type,appointment,36c097f3-5c31-466a-9c77-71c350cb3d2f,1,2023-08-15 14:56:24 UTC,ga-texas-0062
How can I help you?,i'm going for a walk see you later,activity,type,physical activity,36dc4e79-9ed6-4377-82c9-d78fd547b302,1,2023-08-15 14:56:24 UTC,nysofa-nyc-0034
Do you have any important plans for tomorrow?,going out to eat,activity,type,meal,36dfc12f-dfdb-408a-b904-1958337bdf63,1,2023-08-15 14:56:24 UTC,ga-texas-0062
Do you have any important plans for tomorrow?,going out to eat,activity,name,going out to eat,36dfc12f-dfdb-408a-b904-1958337bdf63,1,2023-08-15 14:56:24 UTC,ga-texas-0062
How can I help you?,i i will be leaving soon but i should be back by 4 or so okay,activity,type,leaving,36e9fa24-e291-4193-ab31-339e633baa7b,1,2023-08-15 14:56:24 UTC,nysofa-delaware-0252
It's been a while since we played a nice round of guess the flag. Shall we play now?,no i got to walk the dog,activity,type,pet care,36eb8568-0a13-429e-9a7a-365161a84960,1,2023-08-15 14:56:24 UTC,fd-mass-030
It's been a while since we played a nice round of guess the flag. Shall we play now?,no i got to walk the dog,activity,name,walking the dog,36eb8568-0a13-429e-9a7a-365161a84960,1,2023-08-15 14:56:24 UTC,fd-mass-030
"I'd love to spend some time together, how about it <say-as interpret-as=""name"">William</say-as>?",i have an appointment can we do it later,activity,type,appointment,36ee53f7-951b-4bc2-b984-2fb561a726c6,1,2023-08-15 14:56:24 UTC,nysofa-westchester-0200
Do you have a moment?,no i'm going to work,activity,name,going to work,3712ab2d-988b-4927-ba97-11518f8b5ad1,1,2023-08-15 14:56:24 UTC,ga-virginia-0011
How can I help you?,i love frank sinatra and i love this song i've got a crush on you,preference,type,music artist,37174d52-6b9f-4eed-8094-37acd7b9e15e,1,2023-08-15 14:56:24 UTC,nysofa-oneida-0197
How can I help you?,i love frank sinatra and i love this song i've got a crush on you,preference,name,Frank Sinatra,37174d52-6b9f-4eed-8094-37acd7b9e15e,1,2023-08-15 14:56:24 UTC,nysofa-oneida-0197
How can I help you?,i love frank sinatra and i love this song i've got a crush on you,preference,type,song,37174d52-6b9f-4eed-8094-37acd7b9e15e,1,2023-08-15 14:56:24 UTC,nysofa-oneida-0197
How can I help you?,i love frank sinatra and i love this song i've got a crush on you,preference,name,I've Got a Crush on You,37174d52-6b9f-4eed-8094-37acd7b9e15e,1,2023-08-15 14:56:24 UTC,nysofa-oneida-0197
Do you have any plans for tomorrow?,i'm taking my daughter to the doctor,activity,type,appointment,372beba3-81d8-4582-bf96-54102827fe7a,1,2023-08-15 14:56:24 UTC,ga-georgia-0066
Do you have any plans for tomorrow?,i'm taking my daughter to the doctor,activity,name,doctor visit,372beba3-81d8-4582-bf96-54102827fe7a,1,2023-08-15 14:56:24 UTC,ga-georgia-0066
"What's up <say-as interpret-as=""name"">Martin</say-as>?",i'm leaving for a tai chi class i will be back by lunch i have a nurse stopping in to visit at 12 to 12:30 and then at some point after i eat lunch i'm going to the pool,activity,type,physical activity,376566ee-88a5-45ad-a338-054c3fbc7e10,1,2023-08-15 14:56:24 UTC,nysofa-erie-0156
"What's up <say-as interpret-as=""name"">Martin</say-as>?",i'm leaving for a tai chi class i will be back by lunch i have a nurse stopping in to visit at 12 to 12:30 and then at some point after i eat lunch i'm going to the pool,activity,name,tai chi class,376566ee-88a5-45ad-a338-054c3fbc7e10,1,2023-08-15 14:56:24 UTC,nysofa-erie-0156
"What's up <say-as interpret-as=""name"">Martin</say-as>?",i'm leaving for a tai chi class i will be back by lunch i have a nurse stopping in to visit at 12 to 12:30 and then at some point after i eat lunch i'm going to the pool,relationship,type,nurse,376566ee-88a5-45ad-a338-054c3fbc7e10,1,2023-08-15 14:56:24 UTC,nysofa-erie-0156
"What's up <say-as interpret-as=""name"">Martin</say-as>?",i'm leaving for a tai chi class i will be back by lunch i have a nurse stopping in to visit at 12 to 12:30 and then at some point after i eat lunch i'm going to the pool,activity,name,pool,376566ee-88a5-45ad-a338-054c3fbc7e10,1,2023-08-15 14:56:24 UTC,nysofa-erie-0156
Is there anything special planned for tomorrow?,i've got my computer class and then i'm going to work,activity,type,education,378c2e74-3a04-4651-ad28-d3722e066a2e,1,2023-08-15 14:56:24 UTC,ga-northcarolina-0185
Is there anything special planned for tomorrow?,i've got my computer class and then i'm going to work,activity,name,computer class,378c2e74-3a04-4651-ad28-d3722e066a2e,1,2023-08-15 14:56:24 UTC,ga-northcarolina-0185
Is there anything special planned for tomorrow?,i've got my computer class and then i'm going to work,activity,type,work,378c2e74-3a04-4651-ad28-d3722e066a2e,1,2023-08-15 14:56:24 UTC,ga-northcarolina-0185
are you meeting up with someone?,i'm going to the office,place,name,office,37f6616d-a22c-411d-956c-cfc73bbddbf5,1,2023-08-15 14:56:24 UTC,ir-dev-ori1
Do you have any important plans for today?,i have a computer class and then i'm going to deliver food,activity,type,education,380a15e9-dacb-41a0-bef6-40ca4a7d4a97,1,2023-08-15 14:56:24 UTC,ga-northcarolina-0185
Do you have any important plans for today?,i have a computer class and then i'm going to deliver food,activity,name,computer class,380a15e9-dacb-41a0-bef6-40ca4a7d4a97,1,2023-08-15 14:56:24 UTC,ga-northcarolina-0185
Do you have any important plans for today?,i have a computer class and then i'm going to deliver food,activity,name,deliver food,380a15e9-dacb-41a0-bef6-40ca4a7d4a97,1,2023-08-15 14:56:24 UTC,ga-northcarolina-0185
How can I help you?,i have a an important doctor appointment in the morning,activity,type,appointment,3815606e-5131-4a9d-bf69-00d2805097ec,1,2023-08-15 14:56:24 UTC,nysofa-oneida-0197
How can I help you?,i have a an important doctor appointment in the morning,activity,name,doctor appointment,3815606e-5131-4a9d-bf69-00d2805097ec,1,2023-08-15 14:56:24 UTC,nysofa-oneida-0197
Did you say that you are leaving?,yeah going to the doctor,activity,type,appointment,382c35bf-b0ec-40ce-b81b-8de53cfdc548,1,2023-08-15 14:56:24 UTC,broward-florida-0036
